clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida
5516,5,1,3,El Limon de Los Ramos,99999.0,CULIACAN,2022.0,2022.0,4
5517,5,2,50,Libertad,25006.0,CULIACAN,2022.0,2022.0,4
5518,5,1,31,Los Angeles,25006.0,CULIACAN,2022.0,2022.0,4
5519,5,1,3,Union de Colonos,25006.0,CULIACAN,2022.0,2022.0,4
5520,5,1,3,Humaya,25006.0,CULIACAN,2022.0,2031.0,4
5521,5,1,203,Campestre,25006.0,CULIACAN,2022.0,2022.0,4
5522,5,1,190,4 de Marzo,25006.0,VILLA JUAREZ,2022.0,2032.0,4
5523,5,1,1,Emiliano Zapata,25006.0,CULIACAN,2022.0,2022.0,4
5524,5,1,40,Las Granjas,25006.0,CULIACAN,2022.0,2022.0,4
5525,5,1,151,Pradera Dorada Vii,25006.0,CULIACAN,2022.0,2032.0,4
5526,5,1,79,Jose Lopez Portillo,25006.0,"VILLA JUAREZ,",2022.0,2022.0,4
5527,5,2,3,Stase,25006.0,CULIACAN,2022.0,2022.0,4
5528,5,1,15,La Higueras,25017.0,CULIACAN,2022.0,2022.0,4
5530,5,1,16,Rafael Buelna,25006.0,CULIACAN,2022.0,2022.0,4
5531,5,1,2,Las Granjas,25006.0,CULIACAN,2022.0,2022.0,4
5533,5,2,115,Ejidal,25006.0,CULIACAN,2022.0,2022.0,4
5534,5,1,73,Villa de Guadalupe,25006.0,CULIACAN,2022.0,2022.0,4
5535,5,1,71,Centro,99999.0,EL ROSARIO,2022.0,2032.0,4
5536,5,1,53,El Milagro,25006.0,COSTA RICA CLN,2022.0,2022.0,4
5538,5,1,56,Infonavit Jobori,25006.0,CULIACAN,2022.0,2022.0,4
5539,5,1,5,Centro,25006.0,CULIACAN,2022.0,2022.0,4
5540,5,1,2,Morelos,25006.0,CULIACAN,2022.0,2022.0,4
5541,5,1,53,CONSTITUYENTES,25006.0,"COSTA RICA, CLN",2022.0,2032.0,4
5542,5,1,11,EST.OBISPO,25006.0,CULIACAN,2022.0,2022.0,4
5543,5,1,17,Villa de Guadalupe,25006.0,CULIACAN,2022.0,2031.0,4
5544,5,1,16,Humaya,25006.0,CULIACAN,2022.0,2022.0,4
5545,5,1,108,Gustavo Diaz Ordaz,25006.0,CULIACAN,2022.0,2022.0,4
5546,5,1,17,Nuevo Culiacan,25006.0,CULIACAN,2022.0,2022.0,4
5547,5,2,9,Los Angeles,25018.0,NAVOLATO,2022.0,2022.0,4
5548,5,1,40,,25006.0,EL LIMON DE L.R,2022.0,2031.0,4
5549,5,2,136,Vicente Lombardo Toledano,25006.0,CULIACAN,2022.0,2022.0,4
5550,5,2,5,Stanza Solare,25006.0,CULIACAN,2022.0,2031.0,4
5552,5,1,3,Infonavit Jobori,25006.0,CULIACAN,2022.0,2032.0,4
5553,5,1,64,El Walamo,25006.0,ELDORADO,2022.0,2022.0,4
5554,5,1,305,Huizaches,30176.0,CULIACAN,2022.0,2022.0,4
5555,5,2,58,Cascadas,25006.0,CULIACAN,2022.0,,3
5673,5,1,5,Las Mañanitas,25006.0,CULIACAN,2032.0,2032.0,4
5674,5,1,4,La Higueras,25015.0,"GUAMUCHIL,SALV",2032.0,2032.0,4
5675,5,1,160,La Sirena,25006.0,VILLA A.FLORES,2032.0,2032.0,4
5676,5,1,1,Villa de Guadalupe,25006.0,CULIACAN,2032.0,2032.0,4
5677,5,1,16,Ignacio Allende,25006.0,CULIACAN,2032.0,2032.0,4
5678,5,2,1,Villa de Guadalupe,25006.0,CULIACAN,2032.0,2032.0,4
5679,5,1,39,La Higueras,25006.0,CULIACAN,2032.0,2032.0,4
5680,5,1,40,4 de Marzo,25006.0,CULIACAN,2032.0,2032.0,4
5681,5,1,5,Villa del Real,25006.0,CULIACAN,2032.0,2032.0,4
5682,5,1,203,Bachigualato,25006.0,CULIACAN,2032.0,2032.0,4
5683,5,1,56,Ferrocarrilera,25006.0,CULIACAN,2032.0,2032.0,4
5684,5,1,5,Humaya,25006.0,CULIACAN,2032.0,2032.0,4
5685,5,1,4,Juarez,25015.0,GUAMUCHIL,2032.0,2032.0,4
5686,5,2,1,Los Angeles,25006.0,CULIACAN,2032.0,,4
5687,5,2,5,Stanza Solare,25006.0,CULIACAN,2032.0,2032.0,4
5688,5,1,40,4 de Marzo,25006.0,CULIACAN,2032.0,2032.0,4
5689,5,2,2,Industrial Bravo,25006.0,CULIACAN,2032.0,2032.0,4
5690,5,1,2,Las Granjas,25006.0,CULIACAN,2032.0,2032.0,4
5691,5,1,1,4 de Marzo,25006.0,CULIACAN,2032.0,2032.0,4
5692,5,1,29,AGRIC.INDEPEND.,25002.0,ANGOSTURA,2032.0,2032.0,4
5693,5,1,27,La Higueras,25006.0,CULIACAN,2032.0,2032.0,4
5694,5,1,41,Priv Lomas del Bosque,25006.0,CULIACAN,2032.0,2032.0,4
5695,5,2,39,Miguel Hidalgo Y Costilla,25006.0,CULIACAN,2032.0,2032.0,4
5696,5,1,1,La Higueras,25006.0,CULIACAN,2032.0,2032.0,4
5697,5,1,190,Villa del Real,25006.0,CULIACAN,2032.0,2032.0,4
5698,5,1,40,La Higueras,25006.0,CULIACAN,2032.0,2032.0,4
5699,5,1,190,Buenos Aires,25006.0,CULIACAN,2032.0,2032.0,4
5700,5,1,38,Aquiles Serdan,25006.0,CULIACAN,2032.0,2032.0,4
5701,5,1,79,Perfecto Arredondo,25006.0,VILLA JUAREZ NA,2032.0,2032.0,4
5702,5,1,209,Las Granjas,25006.0,CULIACAN,2032.0,2032.0,4
5703,5,2,190,Cascadas,25006.0,CULIACAN,2032.0,2032.0,4
5726,5,1,9999,,99999.0,,2032.0,2032.0,4
5732,5,1,9999,,99999.0,,2032.0,2032.0,4
5748,5,2,9,HERIBERTO,25018.0,"NAVOLATO, SIN.",2002.0,2041.0,4
5749,5,1,2,Stanza Solare,25006.0,"CULIACAN, SIN.",2002.0,2041.0,4
5750,5,2,16,Chula Vista,25006.0,CULIACAN,2002.0,2041.0,4
5751,5,2,19,El Venadillo,25006.0,"CULIACAN, SIN.",2002.0,2032.0,4
5752,5,2,1,Salvador Alvarado,25006.0,"CULIACAN, SIN.",2002.0,2032.0,4
5753,5,2,2,Rafael Buelna,25006.0,"CULIACAN, SIN.",2002.0,2041.0,4
5754,5,1,2,Villa Mochis,25006.0,"CULIACAN,SIN.",2002.0,2041.0,4
5755,5,1,40,Issstesin,25006.0,"CULIACAN, SIN.",2002.0,2041.0,4
5756,5,2,100,Aguajito,25006.0,"CULIACAN, SIN.",2002.0,2041.0,4
5757,5,2,2,Libertad,25006.0,"CULIACAN, SIN.",2002.0,2041.0,4
5758,5,1,22,Los Angeles,25006.0,"CULIACAN, SIN.",2002.0,2041.0,4
5759,5,2,1,El Dique,25006.0,"CULIACAN, SIN.",2002.0,2041.0,4
5760,5,1,5,Popular,25006.0,CULIACAN,2002.0,2041.0,4
5761,5,2,209,La Constancia,25006.0,"CULIACAN, SIN.",2002.0,2041.0,4
5762,5,2,1,Las Granjas,25006.0,"CULIACAN, SIN.",2002.0,,3
5763,5,1,12,Alcanfores,25018.0,"NAVOLATO, SIN.",2002.0,2041.0,4
5765,5,1,16,Issstesin,25006.0,CULIACAN,2012.0,2041.0,4
5766,5,1,39,Las Mañanitas,25006.0,CULIACAN,2012.0,2041.0,4
5767,5,2,2,El Walamo,25006.0,CULIACAN,2012.0,,3
5768,5,2,1,Ferrocarrilera,25006.0,CULIACAN,2012.0,2041.0,4
5769,5,1,40,Villa del Real,25006.0,CULIACAN,2012.0,2041.0,4
5770,5,2,1,Los Angeles,25006.0,CULIACAN,2012.0,2041.0,4
5771,5,1,27,Las Mañanitas,25006.0,CULIACAN,2012.0,,3
5777,5,1,2,Nueva Vizcaya,25006.0,CULIACAN,2022.0,2041.0,4
5792,5,1,2,Rafael Buelna,25006.0,CULIACAN,2032.0,,3
5793,5,2,26,ESCOBEDO,25006.0,ELDORADO,2032.0,2041.0,4
5794,5,1,1,4 de Marzo,25006.0,CULIACAN,2032.0,2041.0,4
5795,5,1,17,Infonavit Jobori,25006.0,CULIACAN,2032.0,,3
5796,5,1,3,Humaya,25006.0,CULIACAN,2032.0,2041.0,4
5927,5,1,58,Cascadas,25006.0,"CULIACAN, SIN.",2002.0,2042.0,5
5929,5,2,122,El Walamo,25006.0,"CULIACAN, SIN.",2002.0,2042.0,5
5930,5,2,5,Ejidal,25006.0,"CULIACAN, SIN.",2002.0,2042.0,5
5931,5,2,107,Los Angeles,25006.0,"CULIACAN, SIN.",2002.0,2042.0,5
5932,5,2,26,Centro,25006.0,"CULIACAN, SIN.",2002.0,2042.0,5
5933,5,2,2,Los Angeles,25006.0,"CULIACAN, SIN.",2002.0,2042.0,5
5934,5,1,108,Gustavo Diaz Ordaz,25006.0,"CULIACAN, SIN.",2002.0,2041.0,4
5935,5,2,2,Los Angeles,25006.0,"CULIACAN, SIN.",2002.0,2042.0,5
5936,5,1,125,Cascadas,25006.0,CULIACAN,2002.0,2042.0,5
5937,5,1,61,Centro,25018.0,VILLA A. FLORES,2002.0,2042.0,4
5938,5,1,3,FRACC. CANACO,25006.0,"CULIACAN,SIN.",2002.0,2042.0,5
5939,5,2,127,CALDERON,25018.0,NAVOLATO,2002.0,2041.0,4
5940,5,2,2,Industrial El Palmito,25006.0,CULIACAN,2002.0,2041.0,4
5941,5,2,51,El Walamo,25006.0,CULIACAN,2002.0,2042.0,5
5942,5,1,40,Aquiles Serdan,25006.0,CULIACAN,2002.0,2041.0,4
5943,5,1,107,Sanchez Celis,25006.0,"MOCORITO, SIN.",2002.0,2042.0,5
5944,5,1,53,La Constancia,25006.0,"COSTA RICA,CLN",2002.0,2042.0,5
5945,5,2,2,Industrial El Palmito,25006.0,CULIACAN,2002.0,2042.0,5
5956,5,2,3,Popular,25006.0,CULIACAN,2012.0,2041.0,4
5957,5,1,71,Riveras de Tamazula,25006.0,CULIACAN,2012.0,2042.0,4
5958,5,1,190,Villa del Real,25006.0,CULIACAN,2013.0,2043.0,4
5959,5,1,209,Esthela Ortiz de Toledo,25006.0,CULIACAN,2012.0,2041.0,4
5960,5,1,209,Infonavit Jobori,25006.0,CULIACAN,2012.0,2042.0,4
5961,5,1,3,Villa del Real,25006.0,CULIACAN,2013.0,2041.0,4
5962,5,2,40,Gabriel Leyva Velazquez,25006.0,CULIACAN,2013.0,2043.0,4
5963,5,2,62,Valle Dorado,25006.0,ANGOSTURA,2012.0,2041.0,4
5964,5,2,40,Libertad,25006.0,CULIACAN,2012.0,2042.0,4
5965,5,1,5,Popular,25006.0,CULIACAN,2013.0,2041.0,4
5996,5,2,93,Infonavit Jobori,25006.0,CULIACAN,2022.0,2041.0,4
5997,5,1,22,,99999.0,,2022.0,2041.0,4
5998,5,2,40,Libertad,25006.0,CULIACAN,2023.0,2041.0,4
5999,5,1,2,Miguel Hidalgo Y Costilla,25006.0,CULIACAN,2022.0,2042.0,4
6000,5,1,58,Villa del Real,25006.0,CULIACAN,2022.0,2041.0,4
6001,5,1,64,La Higueras,25006.0,ELDORADO,2022.0,2032.0,4
6002,5,1,106,La Higueras,25012.0,CULIACAN,2023.0,2041.0,4
6048,5,1,5,Los Angeles,25006.0,CULIACAN,2032.0,2042.0,4
6049,5,2,5,Fovissste Playa Azul,25006.0,CULIACAN,2032.0,2041.0,4
6050,5,1,135,N. BRAVO,25006.0,CULIACAN,2033.0,2043.0,4
6051,5,1,64,Salvador Alvarado,25006.0,CULIACAN,2032.0,2041.0,4
6052,5,1,58,Issstesin,25006.0,CULIACAN,2032.0,2042.0,4
6053,5,1,8,Revolucion,25006.0,CULIACAN,2032.0,2042.0,4
6054,5,2,1,Priv Lomas del Bosque,25006.0,CULIACAN,2032.0,2042.0,4
6055,5,1,1,La Constancia,25006.0,CULIACAN,2032.0,2042.0,4
6056,5,2,1,La Higueras,25006.0,CULIACAN,2032.0,2041.0,4
6072,5,1,9999,,99999.0,,2041.0,2041.0,4
6149,5,1,90,Bugambilias,25006.0,CULICAN,2042.0,2042.0,4
6150,5,1,27,Fovissste Playa Azul,25006.0,CULIACAN,2042.0,2042.0,4
6151,5,1,79,AMPL.L. CARDENA,25006.0,CULIACAN,2042.0,2042.0,4
6152,5,1,107,Libertad,25006.0,CULIACAN,2042.0,2042.0,4
6153,5,1,225,Libertad,25006.0,CULIACAN,2042.0,2042.0,4
6193,5,2,0,Villa de Guadalupe,25006.0,CULIACAN,2061.0,,2
6747,5,1,225,FRAC.,25006.0,CULIACAN,2063.0,,1
6748,5,1,26,Fovissste Diamante,25006.0,Culiacan,2063.0,,1
6749,5,2,70,Aguajito,25006.0,CULIACAN,2063.0,,1
6750,5,1,118,Canaco,25006.0,CULIACAN,2063.0,,3
6751,5,1,85,San Miguel,25006.0,CULIACAN,2063.0,,1
6752,5,2,25,Union de Colonos,25006.0,CULIACAN,2063.0,2071.0,4
6753,5,1,117,Infonavit Jobori,25006.0,CULIACAN,2063.0,,1
6754,5,1,30,Canarias,25006.0,COSTA,2063.0,,1
6755,5,1,118,Morelos,25006.0,CULIACAN,2063.0,,1
6756,5,1,70,Bugambilias,25006.0,CULIACAN,2063.0,,1
6757,5,1,26,LOS,25006.0,CULIACAN,2063.0,,1
6758,5,2,128,EL,25006.0,ELDORADO,2063.0,,1
6759,5,2,118,Cuauhtemoc,25006.0,CULIACAN,2063.0,2073.0,4
6760,5,1,107,IND.,25006.0,CULIACAN,2063.0,,1
6761,5,1,119,Lomas de San Isidro Esmeralda Life,25006.0,CULIACAN,2063.0,2091.0,4
6762,5,2,117,Los Angeles,25006.0,CULIACAN,2063.0,2063.0,4
6763,5,1,61,Rincon de Las Plazas,25018.0,V. ANGEL FLORES,2063.0,2063.0,4
6764,5,2,56,Independencia,25002.0,AGRIC. INDEPENDENCIA,2063.0,,3
6765,5,1,29,El,25018.0,NAVOLATO,2063.0,,1
6766,5,1,29,Antonio Yamaguchi,25018.0,NAVOLATO,2063.0,,3
6767,5,2,194,El Milagro,25006.0,CULIACAN,2063.0,2071.0,4
6768,5,2,153,INF.,25006.0,CULIACAN,2063.0,,1
6769,5,1,107,San Miguel,25006.0,CULIACAN,2063.0,,1
6770,5,2,117,Centro,25006.0,CULIACAN,2063.0,,3
6771,5,2,113,,25002.0,AGRICOLA MEXICO,2063.0,2081.0,4
6772,5,2,25,EL,25006.0,CULIACAN,2063.0,,1
6773,5,1,112,Grijalva,25015.0,SALVADOR ALVARADO,2063.0,,3
6774,5,1,70,VILLA,25006.0,CULIACAN,2063.0,,1
6775,5,2,70,Renato Vega,25006.0,CULIACAN,2063.0,,1
6776,5,1,117,Villa del Real,25006.0,CULIACAN,2063.0,2071.0,4
6777,5,1,70,Infonavit Jobori,25006.0,CULIACAN,2063.0,,1
6778,5,2,225,BARRANCOS,25006.0,CULIACAN,2063.0,,3
6779,5,2,117,Pemex,25006.0,CULIACAN,2063.0,,3
6780,5,1,107,Nuevo,25006.0,CULIACAN,2063.0,,1
6781,5,1,117,Lazaro Cardenas,25006.0,CULIACAN,2063.0,,3
6782,5,1,26,ROSALES,25006.0,CULIACAN,2063.0,2071.0,4
6783,5,2,145,Leon Fonseca,25011.0,LEON FONSECA,2063.0,2071.0,4
6784,5,2,97,Stase,25006.0,CULIACAN,2063.0,,1
6785,5,1,107,FRAC.RANCHO,25006.0,CULIACAN,2063.0,,1
6786,5,1,50,Los Angeles,25006.0,CULIACAN,2063.0,,3
6787,5,2,18,Rancho Contento,25006.0,CULIACAN,2063.0,,1
6788,5,1,70,Industrial Bravo,25006.0,CULIACAN,2063.0,,1
6789,5,1,22,Morelos,25006.0,CULIACAN,2063.0,,3
6790,5,1,107,Nuevo,25006.0,CULIACAN,2063.0,,1
6791,5,1,153,LOS,25006.0,CULIACAN,2063.0,,1
6792,5,1,117,Nuevo,25006.0,CULIACAN,2063.0,,1
6793,5,1,119,San Francisco,25006.0,CULIACAN,2063.0,2101.0,1
6794,5,2,117,AMP.,25006.0,CULIACAN,2063.0,,1
6795,5,1,32,San Luis Ii,25005.0,culiacan,2063.0,,1
6796,5,1,27,HACIENDA,25006.0,CULIACAN,2063.0,,1
6797,5,1,118,Los Angeles,25006.0,CULIACAN,2063.0,,3
6798,5,1,90,Stase,25006.0,CULIACAN,2063.0,,3
6799,5,1,107,El Walamo,25006.0,CULIACAN,2063.0,,1
6800,5,1,70,SALVADOR,25006.0,CULIACAN,2063.0,,2
6801,5,1,25,Olas,25006.0,CULIACAN,2063.0,2103.0,4
6802,5,1,130,EL,25008.0,Elota,2063.0,,1
6803,5,1,116,Jose Lopez Portillo,25018.0,VILLA JUAREZ,2063.0,2063.0,4
6804,5,1,73,Burocrata,25006.0,CULIACAN,2063.0,,3
6805,5,1,119,4 de Marzo,25006.0,CULIACAN,2063.0,2083.0,4
6806,5,1,129,Loma Linda,25006.0,COSTA RICA,2063.0,2063.0,4
6807,5,2,45,Santa Natalia,25006.0,QUILA,2063.0,,1
6808,5,1,117,Ejidal,25006.0,CULIACAN,2063.0,,1
6809,5,1,118,Jardin,25006.0,CULIACAN,2063.0,,1
6810,5,2,107,El Walamo,25006.0,CULIACAN,2063.0,,1
6811,5,2,0,Infonavit Jobori,25006.0,CULIACAN,2063.0,,1
6812,5,2,119,Olas,25006.0,CULIACAN,2063.0,,1
6813,5,1,153,FRACC.,25006.0,CULIACAN,2063.0,,1
6814,5,1,24,Villa de Guadalupe,25006.0,CULIACAN,2063.0,2063.0,4
6815,5,1,52,El Walamo,8056.0,ROSARIO,2063.0,,1
7271,5,2,127,Colinas del Valle,25006.0,Culiacan,2063.0,,1
7277,5,1,95,Gabriel Leyva Velazquez,25006.0,CULIACAN,2063.0,2071.0,4
7436,5,1,0,,,,2063.0,,4
7938,5,2,27,El Walamo,25006.0,CULIACAN,2073.0,,2
7939,5,2,107,Los Angeles,25006.0,CULIACAN,2073.0,,1
7940,5,1,121,Rotarismo,25006.0,CULIACAN,2073.0,,1
7941,5,1,113,El Walamo,25006.0,CULIACAN,2073.0,,1
7942,5,2,27,FRAC.,25006.0,CULIACAN,2073.0,,1
7943,5,1,31,Valle Dorado,25006.0,CULIACAN,2073.0,2073.0,4
7944,5,2,117,Libertad,25006.0,"CULIACAN,",2073.0,,1
7945,5,2,121,FRAC.,25006.0,"CULIACAN,",2073.0,,1
7946,5,2,0,Independencia,25006.0,CULIACAN,2073.0,,2
7947,5,1,25,Vicente Guerrero,25006.0,CULIACAN SIN.,2073.0,2091.0,4
7948,5,2,56,Independencia,25002.0,ANGOSTURA,2073.0,2073.0,4
7949,5,1,62,Pueblos Unidos,25006.0,CULIACAN,2073.0,2073.0,4
7950,5,2,70,villas,25006.0,CULIACAN,2073.0,,1
7951,5,1,26,Cascadas,25006.0,"CULIACAN, SIN.",2073.0,2073.0,4
7952,5,2,225,Los Angeles,25006.0,CULIACAN,2073.0,,1
7953,5,1,26,Loma Linda,25006.0,"CULIACAN,",2073.0,,1
7954,5,2,121,El Chaleco,25006.0,"CULIACAN, SIN.",2073.0,2081.0,4
7955,5,1,0,,,,2073.0,2091.0,4
7956,5,1,225,Libertad,25006.0,"CULIACAN,",2073.0,,1
7957,5,1,24,La Higueras,25006.0,"CULIACAN,",2073.0,,1
7958,5,1,45,San Luis Ii,25006.0,"QUILA,",2073.0,,1
7959,5,1,118,LOMALINDA,25006.0,"CULIACAN,",2073.0,2101.0,4
7960,5,1,26,SALVADOR,25006.0,"CULIACAN,",2073.0,,1
7961,5,2,70,Bugambilias,25006.0,"CULIACAN,",2073.0,,1
7962,5,2,70,INF.,25006.0,CULIACAN,2073.0,,1
7963,5,1,23,AMPL.,25006.0,CULIACAN,2073.0,,1
7964,5,2,225,El Walamo,25006.0,CULIACAN,2073.0,,1
7965,5,2,70,Nuevo,25006.0,CULIACAN,2073.0,,1
7966,5,2,83,Infonavit Jobori,25006.0,CULIACAN,2073.0,,1
7967,5,2,123,Libertad,25006.0,"CULIACAN,",2073.0,2103.0,4
7968,5,1,107,Emiliano Zapata,25006.0,"CULIACAN,SIN.",2073.0,2103.0,4
7969,5,2,0,BUENOS,,"CULIACAN,",2073.0,2103.0,4
7970,5,2,153,Morelos,25006.0,"CULIACAN,",2073.0,,1
7971,5,1,68,El Walamo,25002.0,CULIACAN,2073.0,2101.0,4
7972,5,1,68,EL,25002.0,LA,2073.0,2093.0,4
7973,5,2,121,Santa Natalia,25006.0,CULIACAN,2073.0,2081.0,4
7974,5,1,25,FRACC.,25006.0,"CULIACAN,SIN.",2073.0,,1
7975,5,1,29,los,25018.0,"CULIACAN,SIN.",2073.0,,1
7976,5,2,113,AGRICOLA,25002.0,"ANGOSTURA,",2073.0,,1
7977,5,1,153,Issstesin,25006.0,CULIACAN,2073.0,,1
7978,5,1,118,LOS,25006.0,CULIACAN,2073.0,,3
7979,5,1,27,Buenos Aires,25006.0,CULIACAN,2073.0,,2
7980,5,1,128,Stanza Solare,25006.0,EL DORADO,2073.0,,3
7981,5,2,25,San Miguel,25006.0,"CULIACAN,",2073.0,,1
7982,5,1,156,LA,25018.0,NAVOLATO,2073.0,,2
7983,5,1,352,EL,10034.0,"TAMAZULA,",2073.0,2101.0,4
7984,5,1,117,Los Angeles,25006.0,CULIACAN,2073.0,,1
7985,5,2,131,Miramar,25008.0,LA,2073.0,,1
7986,5,2,82,Plaza,25006.0,"CULIACAN,",2073.0,,1
7987,5,2,22,agua caliente,25006.0,culiacan,2073.0,,1
7988,5,1,63,Margaritas,25018.0,"NAVOLATO, SIN.",2073.0,2081.0,4
7989,5,2,63,LOPEZ,25018.0,VILLA,2073.0,,1
7990,5,1,24,Revolucion,25006.0,"CULIACAN,",2073.0,,1
7991,5,2,142,Reforma,25002.0,LA REFORMA,2073.0,2081.0,4
7993,5,2,118,Industrial El Palmito,25006.0,CULIACAN,2073.0,2073.0,4
7994,5,1,117,SALVADOR,25006.0,CULIACAN,2073.0,,1
7995,5,2,0,,,,2073.0,,3
7996,5,1,107,JORGE,25006.0,CULIACAN,2073.0,,1
7997,5,1,222,Leon Fonseca,25011.0,LEON FONSECA,2073.0,2073.0,4
7998,5,1,143,Conchas,25002.0,culiacan,2073.0,,1
7999,5,2,120,Esperanza,25006.0,CULIACAN,2073.0,2083.0,4
8000,5,1,127,Ejidal,25018.0,NAVOLATO,2073.0,2081.0,4
8001,5,1,29,Ejidal,25018.0,CULIACAN,2073.0,2081.0,4
8002,5,2,0,San Joaquin,,"Culiacan,",2073.0,2103.0,4
8004,5,1,120,Villa del Real,,CULIACAN,2073.0,2073.0,4
8005,5,2,99,El Walamo,25006.0,CULIACAN,2073.0,2091.0,4
8006,5,2,117,Libertad,25006.0,CULIACAN,2073.0,2073.0,4
8007,5,1,0,Villa de Guadalupe,25006.0,"CULIACAN, SIN.",2073.0,2073.0,4
8367,5,2,27,FRAC.,25006.0,CULIACAN,2073.0,,1
8386,5,2,0,Fracc.,,Culiacan,2073.0,,1
8387,5,2,0,Gabriel Leyva Velazquez,,culiacan,2073.0,,1
8388,5,1,0,fracc.,,culiacan,2073.0,,1
8389,5,1,0,,,,2073.0,,3
8423,5,1,0,,,,2073.0,2091.0,4
8491,5,1,0,,,,2073.0,,3
8503,5,2,0,la,,culiacan,2073.0,,2
8516,5,1,0,,,,2073.0,2073.0,4
8553,5,1,0,,,,2073.0,,4
8830,5,1,71,AMPL. CNOP,25006.0,CULIACAN,2083.0,,2
8831,5,1,469,Morelos,25006.0,CULIACAN,2083.0,,1
8832,5,2,70,Terranova Plus,25006.0,CULIACAN,2083.0,,3
8833,5,2,107,Miguel Leyson,25006.0,CULIACAN,2083.0,2083.0,4
8834,5,2,107,Los Angeles,25006.0,CULIACAN,2083.0,,1
8835,5,2,107,Villa del Real,25006.0,CULIACAN,2083.0,,1
8836,5,2,70,Montserrat,25006.0,CULIACAN,2083.0,,1
8838,5,1,360,GPE.,25006.0,CULIACAN,2083.0,,1
8839,5,1,324,DIAZ,25006.0,CULIACAN,2083.0,,1
8840,5,2,153,Infonavit Jobori,25006.0,CULIACAN,2083.0,,1
8841,5,1,128,EJIDO REBECA II,25006.0,ELDORADO,2083.0,,2
8842,5,2,487,GPE.,25006.0,CULIACAN,2083.0,,1
8843,5,1,121,PRIV.,25006.0,CULIACAN,2083.0,,1
8844,5,1,123,AMADO,25006.0,CULIACAN,2083.0,,1
8845,5,1,128,Centro,25006.0,EL DORADO,2083.0,2083.0,4
8846,5,2,27,4 de Marzo,25006.0,CULIACAN,2083.0,,3
8847,5,1,123,Finisterra,25006.0,CULIACAN,2083.0,2083.0,4
8848,5,2,153,Industrial El Palmito,25006.0,CULIACAN,2083.0,,1
8849,5,1,70,CAMPO,25006.0,CAMPO,2083.0,,1
8850,5,2,107,4,25006.0,CULIACAN,2083.0,,1
8851,5,1,70,h.,25006.0,CULIACAN,2083.0,,1
8852,5,2,70,Valle Verde,25006.0,CULIACAN,2083.0,2083.0,4
8853,5,1,107,Centro,25006.0,CULIACAN,2083.0,,1
8854,5,2,324,Aquiles Serdan,25006.0,CULIACAN,2083.0,2083.0,4
8855,5,1,118,El Toro,25006.0,CULIACAN,2083.0,2083.0,4
8856,5,2,23,Infonavit Jobori,25006.0,CULIACAN,2083.0,,2
8857,5,1,117,Los Angeles,25006.0,CULIACAN,2083.0,,1
8858,5,1,352,Morelos,10005.0,TAMAZULA,2083.0,2083.0,4
8859,5,2,107,4 de Marzo,25006.0,CULIACAN,2083.0,,2
8860,5,1,59,CONOCIDA,25002.0,ANGOSTURA,2083.0,,2
8861,5,1,1,Margaritas,25006.0,CULIACAN,2083.0,,3
8862,5,1,117,Infonavit Jobori,25006.0,CULIACAN,2083.0,,2
8863,5,1,112,Los Angeles,25011.0,culiacan,2083.0,,1
8864,5,2,117,REP.,25006.0,CULIACAN,2083.0,2101.0,4
8865,5,1,24,La Higueras,25006.0,CULIACAN,2083.0,,1
8866,5,1,118,Infonavit Jobori,25006.0,CULIACAN,2083.0,,2
8867,5,1,117,10,25006.0,CULIACAN,2083.0,,1
8868,5,1,25,Diamante,25006.0,CULIACAN,2083.0,,3
8869,5,1,113,AGRICOLA,25002.0,ANGOSTURA,2083.0,,1
8870,5,2,153,FRACC.,25006.0,CULIACAN,2083.0,,1
8871,5,2,153,Canaco,25006.0,CULIACAN,2083.0,,1
8872,5,2,63,campo,25006.0,culiacan,2083.0,,1
8873,5,2,324,DIAZ,25006.0,CULIACAN,2083.0,,1
8874,5,1,117,Nuevo,25006.0,CULIACAN,2083.0,,1
8875,5,1,118,Villa de Guadalupe,25006.0,CULIACAN,2083.0,,3
8876,5,1,56,Margaritas,25006.0,CULIACAN,2083.0,,3
8877,5,2,128,EJ.,25006.0,ELDORADO,2083.0,,1
8878,5,2,107,Stanza Solare,25006.0,CULIACAN,2083.0,,1
8879,5,1,118,Bugambilias,25006.0,CULIACAN,2083.0,,1
8880,5,1,121,VILLA,25006.0,CULIACAN,2083.0,,1
8881,5,1,121,San Joaquin,25006.0,CULIACAN,2083.0,,1
8882,5,1,128,fracc.,25006.0,culiacan,2083.0,,1
8883,5,1,121,barrancos,25006.0,CULIACAN,2083.0,,1
8884,5,1,107,INF.,25006.0,CULIACAN,2083.0,,1
8885,5,1,117,Stanza Solare,25006.0,CULIACAN,2083.0,,3
8886,5,1,473,Gabriel Leyva Velazquez,25006.0,CULIACAN,2083.0,,1
8887,5,1,153,Canaco,25006.0,CULIACAN,2083.0,,1
8888,5,1,32,LEOPOLDO,25005.0,COSALA,2083.0,,1
8889,5,2,70,INF.,25006.0,CULIACAN,2083.0,,1
8890,5,1,117,Nuevo Culiacan,25006.0,CULIACAN,2083.0,,3
8891,5,1,107,GPE.,25006.0,CULIACAN,2083.0,,1
8892,5,2,65,Urbi Quinta Versalles,25006.0,CULIACAN,2083.0,,2
